SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
1022,DC:A6:32:33:B0:DA,2020-07-11 20:47:33.065999,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1023,DC:A6:32:33:B0:DA,2020-07-11 20:47:34.337987,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1024,DC:A6:32:33:B0:DA,2020-07-11 20:47:35.010432,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1025,DC:A6:32:33:B0:DA,2020-07-11 20:47:36.019192,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1026,DC:A6:32:33:B0:DA,2020-07-11 20:47:37.304416,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1027,DC:A6:32:33:B0:DA,2020-07-11 20:47:38.071849,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1028,DC:A6:32:33:B0:DA,2020-07-11 20:47:39.741123,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1029,DC:A6:32:33:B0:DA,2020-07-11 20:47:40.002963,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1030,DC:A6:32:33:B0:DA,2020-07-11 20:47:41.019243,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1031,DC:A6:32:33:B0:DA,2020-07-11 20:47:42.055940,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1032,DC:A6:32:33:B0:DA,2020-07-11 20:47:43.210630,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1033,DC:A6:32:33:B0:DA,2020-07-11 20:47:44.256893,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1034,DC:A6:32:33:B0:DA,2020-07-11 20:47:45.538299,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1035,DC:A6:32:33:B0:DA,2020-07-11 20:47:46.298107,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1036,DC:A6:32:33:B0:DA,2020-07-11 20:47:47.056894,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1037,DC:A6:32:33:B0:DA,2020-07-11 20:47:48.134473,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1038,DC:A6:32:33:B0:DA,2020-07-11 20:47:49.150681,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1039,DC:A6:32:33:B0:DA,2020-07-11 20:47:50.278299,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1040,DC:A6:32:33:B0:DA,2020-07-11 20:47:51.132607,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1041,DC:A6:32:33:B0:DA,2020-07-11 20:47:52.568843,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1042,DC:A6:32:33:B0:DA,2020-07-11 20:47:53.007128,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1043,DC:A6:32:33:B0:DA,2020-07-11 20:47:54.307005,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1044,DC:A6:32:33:B0:DA,2020-07-11 20:47:55.101981,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1045,DC:A6:32:33:B0:DA,2020-07-11 20:47:56.048264,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1046,DC:A6:32:33:B0:DA,2020-07-11 20:47:57.149523,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1047,DC:A6:32:33:B0:DA,2020-07-11 20:47:58.068405,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1048,DC:A6:32:33:B0:DA,2020-07-11 20:47:59.022716,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1049,DC:A6:32:33:B0:DA,2020-07-11 20:48:00.219566,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1050,DC:A6:32:33:B0:DA,2020-07-11 20:48:01.222229,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1051,DC:A6:32:33:B0:DA,2020-07-11 20:48:02.048403,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1052,DC:A6:32:33:B0:DA,2020-07-11 20:48:03.077166,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1053,DC:A6:32:33:B0:DA,2020-07-11 20:48:04.060959,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1054,DC:A6:32:33:B0:DA,2020-07-11 20:48:05.155987,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1055,DC:A6:32:33:B0:DA,2020-07-11 20:48:06.042863,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1056,DC:A6:32:33:B0:DA,2020-07-11 20:48:07.258487,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1057,DC:A6:32:33:B0:DA,2020-07-11 20:48:08.029691,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1058,DC:A6:32:33:B0:DA,2020-07-11 20:48:09.091129,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1059,DC:A6:32:33:B0:DA,2020-07-11 20:48:10.037309,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1060,DC:A6:32:33:B0:DA,2020-07-11 20:48:11.018504,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1061,DC:A6:32:33:B0:DA,2020-07-11 20:48:12.003505,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1062,DC:A6:32:33:B0:DA,2020-07-11 20:48:13.109818,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1063,DC:A6:32:33:B0:DA,2020-07-11 20:48:14.207387,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1064,DC:A6:32:33:B0:DA,2020-07-11 20:48:15.122936,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1065,DC:A6:32:33:B0:DA,2020-07-11 20:48:16.188818,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1066,DC:A6:32:33:B0:DA,2020-07-11 20:48:17.228881,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1067,DC:A6:32:33:B0:DA,2020-07-11 20:48:18.057523,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1068,DC:A6:32:33:B0:DA,2020-07-11 20:48:19.088755,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-46
1069,DC:A6:32:33:B0:DA,2020-07-11 20:48:20.542599,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1070,DC:A6:32:33:B0:DA,2020-07-11 20:48:21.113760,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1071,DC:A6:32:33:B0:DA,2020-07-11 20:48:22.009592,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1072,DC:A6:32:33:B0:DA,2020-07-11 20:48:23.163979,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1073,DC:A6:32:33:B0:DA,2020-07-11 20:48:25.168973,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1074,DC:A6:32:33:B0:DA,2020-07-11 20:48:26.209378,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1075,DC:A6:32:33:B0:DA,2020-07-11 20:48:27.328757,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1076,DC:A6:32:33:B0:DA,2020-07-11 20:48:28.304475,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1077,DC:A6:32:33:B0:DA,2020-07-11 20:48:29.256442,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1078,DC:A6:32:33:B0:DA,2020-07-11 20:48:30.201350,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1079,DC:A6:32:33:B0:DA,2020-07-11 20:48:31.250190,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1080,DC:A6:32:33:B0:DA,2020-07-11 20:48:32.550342,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1081,DC:A6:32:33:B0:DA,2020-07-11 20:48:33.376637,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-79
1082,DC:A6:32:33:B0:DA,2020-07-11 20:48:34.514603,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-76
1083,DC:A6:32:33:B0:DA,2020-07-11 20:48:35.132807,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-82
1084,DC:A6:32:33:B0:DA,2020-07-11 20:48:36.676441,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-78
1085,DC:A6:32:33:B0:DA,2020-07-11 20:48:37.181535,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1086,DC:A6:32:33:B0:DA,2020-07-11 20:48:38.499874,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1087,DC:A6:32:33:B0:DA,2020-07-11 20:48:39.172746,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1088,DC:A6:32:33:B0:DA,2020-07-11 20:48:40.254782,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1089,DC:A6:32:33:B0:DA,2020-07-11 20:48:41.282750,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1090,DC:A6:32:33:B0:DA,2020-07-11 20:48:43.287841,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1091,DC:A6:32:33:B0:DA,2020-07-11 20:48:44.303857,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1092,DC:A6:32:33:B0:DA,2020-07-11 20:48:45.229229,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1093,DC:A6:32:33:B0:DA,2020-07-11 20:48:46.021601,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-77
1094,DC:A6:32:33:B0:DA,2020-07-11 20:48:47.215943,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1095,DC:A6:32:33:B0:DA,2020-07-11 20:48:48.233257,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1096,DC:A6:32:33:B0:DA,2020-07-11 20:48:49.569197,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1097,DC:A6:32:33:B0:DA,2020-07-11 20:48:50.719808,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1098,DC:A6:32:33:B0:DA,2020-07-11 20:48:51.005379,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1099,DC:A6:32:33:B0:DA,2020-07-11 20:48:52.009145,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1100,DC:A6:32:33:B0:DA,2020-07-11 20:48:53.136882,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1101,DC:A6:32:33:B0:DA,2020-07-11 20:48:54.095528,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1102,DC:A6:32:33:B0:DA,2020-07-11 20:48:55.261902,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1103,DC:A6:32:33:B0:DA,2020-07-11 20:48:56.221764,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1104,DC:A6:32:33:B0:DA,2020-07-11 20:48:57.119305,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1105,DC:A6:32:33:B0:DA,2020-07-11 20:48:58.105608,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1106,DC:A6:32:33:B0:DA,2020-07-11 20:48:59.330544,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1107,DC:A6:32:33:B0:DA,2020-07-11 20:49:00.063640,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1108,DC:A6:32:33:B0:DA,2020-07-11 20:49:01.049428,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1109,DC:A6:32:33:B0:DA,2020-07-11 20:49:02.326947,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1110,DC:A6:32:33:B0:DA,2020-07-11 20:49:03.280787,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1111,DC:A6:32:33:B0:DA,2020-07-11 20:49:04.078163,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1112,DC:A6:32:33:B0:DA,2020-07-11 20:49:05.030637,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1113,DC:A6:32:33:B0:DA,2020-07-11 20:49:06.091889,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1114,DC:A6:32:33:B0:DA,2020-07-11 20:49:07.129405,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-45
1115,DC:A6:32:33:B0:DA,2020-07-11 20:49:08.488318,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1116,DC:A6:32:33:B0:DA,2020-07-11 20:49:09.288299,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1117,DC:A6:32:33:B0:DA,2020-07-11 20:49:10.023218,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1118,DC:A6:32:33:B0:DA,2020-07-11 20:49:11.149676,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1119,DC:A6:32:33:B0:DA,2020-07-11 20:49:12.147631,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1120,DC:A6:32:33:B0:DA,2020-07-11 20:49:13.387045,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1121,DC:A6:32:33:B0:DA,2020-07-11 20:49:14.343307,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1122,DC:A6:32:33:B0:DA,2020-07-11 20:49:16.049572,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1123,DC:A6:32:33:B0:DA,2020-07-11 20:49:17.350274,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1124,DC:A6:32:33:B0:DA,2020-07-11 20:49:18.169604,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1125,DC:A6:32:33:B0:DA,2020-07-11 20:49:19.091066,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1126,DC:A6:32:33:B0:DA,2020-07-11 20:49:20.164662,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1127,DC:A6:32:33:B0:DA,2020-07-11 20:49:21.075320,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1128,DC:A6:32:33:B0:DA,2020-07-11 20:49:22.357235,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1129,DC:A6:32:33:B0:DA,2020-07-11 20:49:23.392220,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1130,DC:A6:32:33:B0:DA,2020-07-11 20:49:24.737330,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1131,DC:A6:32:33:B0:DA,2020-07-11 20:49:25.354743,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1132,DC:A6:32:33:B0:DA,2020-07-11 20:49:26.569812,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1133,DC:A6:32:33:B0:DA,2020-07-11 20:49:27.149785,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1134,DC:A6:32:33:B0:DA,2020-07-11 20:49:28.013583,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1135,DC:A6:32:33:B0:DA,2020-07-11 20:49:29.539275,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1136,DC:A6:32:33:B0:DA,2020-07-11 20:49:30.057300,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1137,DC:A6:32:33:B0:DA,2020-07-11 20:49:31.008682,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1138,DC:A6:32:33:B0:DA,2020-07-11 20:49:32.199973,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1139,DC:A6:32:33:B0:DA,2020-07-11 20:49:33.232459,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1140,DC:A6:32:33:B0:DA,2020-07-11 20:49:34.028695,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1141,DC:A6:32:33:B0:DA,2020-07-11 20:49:35.672509,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1142,DC:A6:32:33:B0:DA,2020-07-11 20:49:36.004307,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1143,DC:A6:32:33:B0:DA,2020-07-11 20:49:37.027428,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1144,DC:A6:32:33:B0:DA,2020-07-11 20:49:38.122446,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1145,DC:A6:32:33:B0:DA,2020-07-11 20:49:39.043861,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1146,DC:A6:32:33:B0:DA,2020-07-11 20:49:40.060080,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1147,DC:A6:32:33:B0:DA,2020-07-11 20:49:41.070027,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1148,DC:A6:32:33:B0:DA,2020-07-11 20:49:42.008963,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1149,DC:A6:32:33:B0:DA,2020-07-11 20:49:43.008813,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1150,DC:A6:32:33:B0:DA,2020-07-11 20:49:44.008827,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1151,DC:A6:32:33:B0:DA,2020-07-11 20:49:45.042565,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1152,DC:A6:32:33:B0:DA,2020-07-11 20:49:46.023859,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1153,DC:A6:32:33:B0:DA,2020-07-11 20:49:47.004004,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-44
1154,DC:A6:32:33:B0:DA,2020-07-11 20:49:48.012710,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1155,DC:A6:32:33:B0:DA,2020-07-11 20:49:49.055183,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1156,DC:A6:32:33:B0:DA,2020-07-11 20:49:50.011592,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1157,DC:A6:32:33:B0:DA,2020-07-11 20:49:51.021441,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1158,DC:A6:32:33:B0:DA,2020-07-11 20:49:52.040184,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1159,DC:A6:32:33:B0:DA,2020-07-11 20:49:53.011462,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1160,DC:A6:32:33:B0:DA,2020-07-11 20:49:54.019050,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1161,DC:A6:32:33:B0:DA,2020-07-11 20:49:55.062884,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1162,DC:A6:32:33:B0:DA,2020-07-11 20:49:56.109661,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1163,DC:A6:32:33:B0:DA,2020-07-11 20:49:57.184294,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1164,DC:A6:32:33:B0:DA,2020-07-11 20:49:58.021599,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1165,DC:A6:32:33:B0:DA,2020-07-11 20:49:59.023460,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1166,DC:A6:32:33:B0:DA,2020-07-11 20:50:00.071631,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1167,DC:A6:32:33:B0:DA,2020-07-11 20:50:01.044141,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1168,DC:A6:32:33:B0:DA,2020-07-11 20:50:02.062962,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1169,DC:A6:32:33:B0:DA,2020-07-11 20:50:03.613012,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1170,DC:A6:32:33:B0:DA,2020-07-11 20:50:04.033526,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1171,DC:A6:32:33:B0:DA,2020-07-11 20:50:05.040485,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1172,DC:A6:32:33:B0:DA,2020-07-11 20:50:06.049318,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1173,DC:A6:32:33:B0:DA,2020-07-11 20:50:07.147986,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1174,DC:A6:32:33:B0:DA,2020-07-11 20:50:08.007978,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1175,DC:A6:32:33:B0:DA,2020-07-11 20:50:09.053592,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1176,DC:A6:32:33:B0:DA,2020-07-11 20:50:10.429361,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1177,DC:A6:32:33:B0:DA,2020-07-11 20:50:11.046174,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1178,DC:A6:32:33:B0:DA,2020-07-11 20:50:12.010614,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1179,DC:A6:32:33:B0:DA,2020-07-11 20:50:13.036348,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1180,DC:A6:32:33:B0:DA,2020-07-11 20:50:14.019964,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1181,DC:A6:32:33:B0:DA,2020-07-11 20:50:15.063083,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1182,DC:A6:32:33:B0:DA,2020-07-11 20:50:16.171844,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1183,DC:A6:32:33:B0:DA,2020-07-11 20:50:17.003106,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1184,DC:A6:32:33:B0:DA,2020-07-11 20:50:18.444544,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1185,DC:A6:32:33:B0:DA,2020-07-11 20:50:19.004401,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1186,DC:A6:32:33:B0:DA,2020-07-11 20:50:20.015064,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1187,DC:A6:32:33:B0:DA,2020-07-11 20:50:21.054619,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1188,DC:A6:32:33:B0:DA,2020-07-11 20:50:22.009469,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1189,DC:A6:32:33:B0:DA,2020-07-11 20:50:23.113236,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1190,DC:A6:32:33:B0:DA,2020-07-11 20:50:24.015134,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1191,DC:A6:32:33:B0:DA,2020-07-11 20:50:25.050815,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1192,DC:A6:32:33:B0:DA,2020-07-11 20:50:26.757159,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1193,DC:A6:32:33:B0:DA,2020-07-11 20:50:27.060842,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1194,DC:A6:32:33:B0:DA,2020-07-11 20:50:28.161000,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1195,DC:A6:32:33:B0:DA,2020-07-11 20:50:29.141455,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1196,DC:A6:32:33:B0:DA,2020-07-11 20:50:30.173349,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1197,DC:A6:32:33:B0:DA,2020-07-11 20:50:31.041045,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-75
1198,DC:A6:32:33:B0:DA,2020-07-11 20:50:32.008432,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1199,DC:A6:32:33:B0:DA,2020-07-11 20:50:33.196623,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1200,DC:A6:32:33:B0:DA,2020-07-11 20:50:34.322260,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1201,DC:A6:32:33:B0:DA,2020-07-11 20:50:35.125420,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1202,DC:A6:32:33:B0:DA,2020-07-11 20:50:36.201203,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1203,DC:A6:32:33:B0:DA,2020-07-11 20:50:37.006680,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1204,DC:A6:32:33:B0:DA,2020-07-11 20:50:38.142253,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1205,DC:A6:32:33:B0:DA,2020-07-11 20:50:39.064898,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1206,DC:A6:32:33:B0:DA,2020-07-11 20:50:40.056626,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-43
1207,DC:A6:32:33:B0:DA,2020-07-11 20:50:41.147431,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1208,DC:A6:32:33:B0:DA,2020-07-11 20:50:42.002348,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1209,DC:A6:32:33:B0:DA,2020-07-11 20:50:43.011314,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1210,DC:A6:32:33:B0:DA,2020-07-11 20:50:44.022508,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1211,DC:A6:32:33:B0:DA,2020-07-11 20:50:45.034890,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1212,DC:A6:32:33:B0:DA,2020-07-11 20:50:46.021132,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1213,DC:A6:32:33:B0:DA,2020-07-11 20:50:47.121150,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1214,DC:A6:32:33:B0:DA,2020-07-11 20:50:48.168411,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1215,DC:A6:32:33:B0:DA,2020-07-11 20:50:49.060034,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1216,DC:A6:32:33:B0:DA,2020-07-11 20:50:50.249993,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1217,DC:A6:32:33:B0:DA,2020-07-11 20:50:51.027675,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1218,DC:A6:32:33:B0:DA,2020-07-11 20:50:52.131263,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1219,DC:A6:32:33:B0:DA,2020-07-11 20:50:53.035051,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1220,DC:A6:32:33:B0:DA,2020-07-11 20:50:54.051387,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
